Timestamp,Aula,Situazione,BSSID,SSID,Signal
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-78.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-80.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-92.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-71.0
2025-03-17 11:55:37,E2,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-47.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-62.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:56:76:f0,eduroam,-61.0
2025-03-17 11:55:37,E2,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-68.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:5f:8d:20,eduroam,-79.0
2025-03-17 11:55:37,E2,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-59.0
2025-03-17 11:55:37,E2,Crowded,00:a6:ca:10:c8:00,eduroam,-80.0
2025-03-17 11:55:37,E2,Crowded,b0:aa:77:a8:42:52,AULEUNIBO,-59.0
2025-03-17 11:55:37,E2,Crowded,e2:bb:9e:9d:22:88,DIRECT-1DaCuEB8F56C8GOZm,-49.0
2025-03-17 11:55:37,E2,Crowded,00:81:c4:93:d3:40,eduroam,-47.0
2025-03-17 11:55:37,E2,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-64.0
2025-03-17 11:55:37,E2,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
2025-03-17 11:55:37,E2,Crowded,b8:11:4b:07:8f:00,eduroam,-79.0
2025-03-17 11:55:37,E2,Crowded,30:91:8f:53:53:2a,Telecom-57119018,-90.0
2025-03-17 11:55:37,E2,Crowded,c2:2d:06:4c:ac:71,TIM-45424657,-88.0
2025-03-17 11:55:37,E2,Crowded,10:71:b3:7d:a2:86,Francesco,-93.0
2025-03-17 11:55:37,E2,Crowded,84:d4:7e:36:4c:90,EmiliaRomagnaWiFi wifiprivacy.it,-87.0
