Timestamp,Aula,Situazione,BSSID,SSID,Signal
2025-03-07 14:32:46,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-64.0
2025-03-07 14:32:46,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-79.0
2025-03-07 14:32:46,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-46.0
2025-03-07 14:32:46,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-47.0
2025-03-07 14:32:46,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-73.0
2025-03-07 14:32:46,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-68.0
2025-03-07 14:32:46,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-68.0
2025-03-07 14:32:46,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-82.0
2025-03-07 14:32:46,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 14:32:46,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-92.0
2025-03-07 14:32:51,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-65.0
2025-03-07 14:32:51,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-77.0
2025-03-07 14:32:51,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-46.0
2025-03-07 14:32:51,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-47.0
2025-03-07 14:32:51,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-76.0
2025-03-07 14:32:51,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-69.0
2025-03-07 14:32:51,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-64.0
2025-03-07 14:32:51,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-82.0
2025-03-07 14:32:51,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-89.0
2025-03-07 14:32:51,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:32:51,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-73.0
2025-03-07 14:32:51,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-65.0
2025-03-07 14:32:51,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-68.0
2025-03-07 14:32:54,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-67.0
2025-03-07 14:32:54,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 14:32:54,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-58.0
2025-03-07 14:32:54,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-51.0
2025-03-07 14:32:54,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-73.0
2025-03-07 14:32:54,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-71.0
2025-03-07 14:32:54,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-68.0
2025-03-07 14:32:54,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-76.0
2025-03-07 14:32:54,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-90.0
2025-03-07 14:32:54,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-92.0
2025-03-07 14:32:54,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-84.0
2025-03-07 14:32:54,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-65.0
2025-03-07 14:32:54,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-72.0
2025-03-07 14:32:54,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-75.0
2025-03-07 14:32:58,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-63.0
2025-03-07 14:32:58,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 14:32:58,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-60.0
2025-03-07 14:32:58,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-52.0
2025-03-07 14:32:58,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-86.0
2025-03-07 14:32:58,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-74.0
2025-03-07 14:32:58,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-70.0
2025-03-07 14:32:58,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 14:32:58,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 14:32:58,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:32:58,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-71.0
2025-03-07 14:32:58,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-65.0
2025-03-07 14:32:58,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-72.0
2025-03-07 14:32:58,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-73.0
2025-03-07 14:33:02,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-62.0
2025-03-07 14:33:02,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-72.0
2025-03-07 14:33:02,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-57.0
2025-03-07 14:33:02,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-51.0
2025-03-07 14:33:02,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-74.0
2025-03-07 14:33:02,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-78.0
2025-03-07 14:33:02,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-70.0
2025-03-07 14:33:02,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 14:33:02,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 14:33:02,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:02,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-71.0
2025-03-07 14:33:02,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 14:33:02,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-80.0
2025-03-07 14:33:02,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-73.0
2025-03-07 14:33:05,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-60.0
2025-03-07 14:33:05,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-72.0
2025-03-07 14:33:05,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-62.0
2025-03-07 14:33:05,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-52.0
2025-03-07 14:33:05,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-77.0
2025-03-07 14:33:05,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-71.0
2025-03-07 14:33:05,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-67.0
2025-03-07 14:33:05,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 14:33:05,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:05,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:05,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-71.0
2025-03-07 14:33:05,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 14:33:05,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
2025-03-07 14:33:05,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-73.0
2025-03-07 14:33:05,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-85.0
2025-03-07 14:33:05,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:09,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-60.0
2025-03-07 14:33:09,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-74.0
2025-03-07 14:33:09,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-57.0
2025-03-07 14:33:09,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-51.0
2025-03-07 14:33:09,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-72.0
2025-03-07 14:33:09,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-77.0
2025-03-07 14:33:09,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-67.0
2025-03-07 14:33:09,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 14:33:09,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:09,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:09,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-79.0
2025-03-07 14:33:09,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 14:33:09,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
2025-03-07 14:33:09,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-73.0
2025-03-07 14:33:09,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-85.0
2025-03-07 14:33:09,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:09,E3,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-86.0
2025-03-07 14:33:13,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-62.0
2025-03-07 14:33:13,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-82.0
2025-03-07 14:33:13,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-63.0
2025-03-07 14:33:13,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-45.0
2025-03-07 14:33:13,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-79.0
2025-03-07 14:33:13,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-82.0
2025-03-07 14:33:13,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-67.0
2025-03-07 14:33:13,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-85.0
2025-03-07 14:33:13,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:13,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:13,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-82.0
2025-03-07 14:33:13,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 14:33:13,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-72.0
2025-03-07 14:33:13,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-77.0
2025-03-07 14:33:13,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-83.0
2025-03-07 14:33:13,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:13,E3,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-86.0
2025-03-07 14:33:16,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-65.0
2025-03-07 14:33:16,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 14:33:16,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-50.0
2025-03-07 14:33:16,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-46.0
2025-03-07 14:33:16,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-78.0
2025-03-07 14:33:16,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-78.0
2025-03-07 14:33:16,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-68.0
2025-03-07 14:33:16,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-85.0
2025-03-07 14:33:16,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:16,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:16,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-82.0
2025-03-07 14:33:16,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 14:33:16,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-72.0
2025-03-07 14:33:16,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-77.0
2025-03-07 14:33:16,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-84.0
2025-03-07 14:33:16,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:16,E3,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-86.0
2025-03-07 14:33:16,E3,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-87.0
2025-03-07 14:33:19,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-63.0
2025-03-07 14:33:19,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 14:33:19,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-59.0
2025-03-07 14:33:19,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-49.0
2025-03-07 14:33:19,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-80.0
2025-03-07 14:33:19,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-81.0
2025-03-07 14:33:19,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-68.0
2025-03-07 14:33:19,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-85.0
2025-03-07 14:33:19,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:19,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:19,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-82.0
2025-03-07 14:33:19,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 14:33:19,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
2025-03-07 14:33:19,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-77.0
2025-03-07 14:33:19,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-80.0
2025-03-07 14:33:19,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:19,E3,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-86.0
2025-03-07 14:33:19,E3,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-91.0
2025-03-07 14:33:23,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-59.0
2025-03-07 14:33:23,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-71.0
2025-03-07 14:33:23,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-51.0
2025-03-07 14:33:23,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-47.0
2025-03-07 14:33:23,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-70.0
2025-03-07 14:33:23,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-82.0
2025-03-07 14:33:23,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-71.0
2025-03-07 14:33:23,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-83.0
2025-03-07 14:33:23,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:23,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:23,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-82.0
2025-03-07 14:33:23,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-65.0
2025-03-07 14:33:23,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
2025-03-07 14:33:23,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-77.0
2025-03-07 14:33:23,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-82.0
2025-03-07 14:33:23,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:23,E3,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-86.0
2025-03-07 14:33:23,E3,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-91.0
2025-03-07 14:33:27,E3,Empty,00:81:c4:93:d3:41,ALMAWIFI,-53.0
2025-03-07 14:33:27,E3,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-71.0
2025-03-07 14:33:27,E3,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-53.0
2025-03-07 14:33:27,E3,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-54.0
2025-03-07 14:33:27,E3,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-70.0
2025-03-07 14:33:27,E3,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-74.0
2025-03-07 14:33:27,E3,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-67.0
2025-03-07 14:33:27,E3,Empty,60:b9:c0:9c:49:02,ALMAWIFI,-84.0
2025-03-07 14:33:27,E3,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 14:33:27,E3,Empty,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 14:33:27,E3,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-81.0
2025-03-07 14:33:27,E3,Empty,8c:1e:80:46:19:41,ALMAWIFI,-65.0
2025-03-07 14:33:27,E3,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-73.0
2025-03-07 14:33:27,E3,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-76.0
2025-03-07 14:33:27,E3,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-82.0
2025-03-07 14:33:27,E3,Empty,38:91:b7:3d:b9:2e,ALMAWIFI,-96.0
2025-03-07 14:33:27,E3,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-86.0
2025-03-07 14:33:27,E3,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-91.0
