Aula,Situazione,BSSID,SSID,Signal
E2,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-87.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-68.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-49.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-93.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-60.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-71.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-70.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-75.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-90.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-78.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-78.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-87.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-67.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-51.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-95.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-61.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-75.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-72.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-78.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-90.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-77.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-72.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-64.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-46.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-96.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-61.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-76.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-70.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-78.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-92.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-70.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-72.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-65.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-46.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-96.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-66.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-70.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-74.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-77.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-83.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-86.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-86.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-65.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-44.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-55.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-72.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-70.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-80.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-71.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-83.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-86.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-86.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-65.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-41.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-61.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-75.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-80.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-71.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-83.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-86.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-86.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-39.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-44.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-73.0
E2,Empty,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-82.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-92.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-71.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-86.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-86.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-43.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-65.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-82.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-77.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-69.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-84.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-55.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-38.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-63.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-76.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-77.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-65.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-84.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-51.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-43.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-55.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-82.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-68.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-84.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-52.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-41.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-60.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-80.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-75.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-88.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-68.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-84.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-53.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-46.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-70.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-83.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-88.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-95.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-69.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-84.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-87.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-56.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-47.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-57.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-76.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-88.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-95.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-69.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-84.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-87.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-48.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-43.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-61.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-79.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-91.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-88.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-72.0
E2,Empty,b8:11:4b:07:8f:01,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-85.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-87.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-49.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-44.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-63.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-74.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-91.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-71.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-82.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-95.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-66.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-85.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-95.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-49.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-47.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-66.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-79.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-94.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-71.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-95.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-66.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-95.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-53.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-48.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-61.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-69.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-91.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-63.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-59.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-50.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-56.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-80.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-91.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-66.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-49.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-65.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-74.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-90.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-84.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-91.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-68.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-87.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-45.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-56.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-76.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-91.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-76.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-84.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-90.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-69.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-45.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-53.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-74.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-91.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-74.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-88.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-90.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-69.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-82.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-47.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-56.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-76.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-91.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-75.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-80.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-66.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-80.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-54.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-39.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-53.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-75.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-79.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-80.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-92.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-70.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-80.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-55.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-43.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-49.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-78.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-79.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-80.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-88.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-73.0
E2,Empty,8c:1e:80:51:e3:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-80.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-55.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-37.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-54.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-75.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-88.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-77.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-87.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-68.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-86.0
E2,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-52.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-40.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-55.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-76.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-86.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-77.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-87.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-76.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-86.0
E2,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-51.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-36.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-54.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-73.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
E2,Empty,00:a6:ca:56:76:f1,ALMAWIFI,-77.0
E2,Empty,8c:1e:80:46:19:41,ALMAWIFI,-87.0
E2,Empty,8c:1e:80:46:19:4e,ALMAWIFI,-93.0
E2,Empty,b0:aa:77:a8:42:5e,ALMAWIFI,-68.0
E2,Empty,00:a6:ca:10:c8:01,ALMAWIFI,-86.0
E2,Empty,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
E2,Empty,00:a6:ca:5f:8d:2e,ALMAWIFI,-96.0
E2,Empty,38:91:b7:3d:b9:21,ALMAWIFI,-88.0
E2,Empty,00:a6:ca:5f:8d:21,ALMAWIFI,-85.0
E2,Empty,b0:aa:77:a8:42:51,ALMAWIFI,-51.0
E2,Empty,00:81:c4:93:d3:41,ALMAWIFI,-38.0
E2,Empty,00:81:c4:93:d3:4e,ALMAWIFI,-54.0
E2,Empty,00:a6:ca:56:76:fe,ALMAWIFI,-74.0
E2,Empty,00:a6:ca:10:c8:0e,ALMAWIFI,-85.0
